sample,Gene,Z-score,group,replicate
A_3,Lonp2,0.9783609746772188,Anterior,3
P_1,Lonp2,-0.3538693277292947,Posterior,1
P_2,Lonp2,-2.540852423090944,Posterior,2
P_3,Lonp2,-0.4945150496997224,Posterior,3
S_1,Lonp2,0.4422839495874364,Somite,1
S_2,Lonp2,0.5272815395154236,Somite,2
S_3,Lonp2,0.6609190428319246,Somite,3
A_1,Loxl2,-2.3310129554997325,Anterior,1
A_2,Loxl2,-0.3638765254410859,Anterior,2
A_3,Loxl2,0.2217168399933289,Anterior,3
P_1,Loxl2,0.3404601355481553,Posterior,1
P_2,Loxl2,0.872060184218128,Posterior,2
P_3,Loxl2,-0.5129596419689325,Posterior,3
S_1,Loxl2,-0.2699620921703611,Somite,1
S_2,Loxl2,1.227100768439312,Somite,2
S_3,Loxl2,0.8164732868811021,Somite,3
A_1,Lpar1,0.0517419496561583,Anterior,1
A_2,Lpar1,1.133389429005137,Anterior,2
A_3,Lpar1,-0.8112782356670534,Anterior,3
P_1,Lpar1,0.0879408689667608,Posterior,1
P_2,Lpar1,-2.100677915286666,Posterior,2
P_3,Lpar1,-0.6225094766212897,Posterior,3
S_1,Lpar1,0.8934336525563416,Somite,1
S_2,Lpar1,1.1902400977180825,Somite,2
S_3,Lpar1,0.1777196296725563,Somite,3
A_1,Lpar2,-1.0823032422532657,Anterior,1
A_2,Lpar2,-1.306481754733729,Anterior,2
A_3,Lpar2,-0.0679697226322094,Anterior,3
P_1,Lpar2,2.0401137678371124,Posterior,1
P_2,Lpar2,0.9297796573242596,Posterior,2
P_3,Lpar2,0.5656895404648158,Posterior,3
S_1,Lpar2,0.1440338255230126,Somite,1
S_2,Lpar2,-0.6438703189668301,Somite,2
S_3,Lpar2,-0.5789917525631574,Somite,3
A_1,Lpar6,-0.089764073123035,Anterior,1
A_2,Lpar6,-0.06558503661035,Anterior,2
A_3,Lpar6,-1.6233904089959337,Anterior,3
P_1,Lpar6,0.9627313362447928,Posterior,1
P_2,Lpar6,2.1886256425783097,Posterior,2
P_3,Lpar6,-0.1412483058146226,Posterior,3
S_1,Lpar6,-0.1409606418228483,Somite,1
S_2,Lpar6,-0.5229060888940619,Somite,2
S_3,Lpar6,-0.5675024235623141,Somite,3
A_1,Lpcat1,0.1156977630560878,Anterior,1
A_2,Lpcat1,-1.0918282213521855,Anterior,2
A_3,Lpcat1,1.9602956460967205,Anterior,3
P_1,Lpcat1,0.7658408217014117,Posterior,1
P_2,Lpcat1,-0.3139789862269777,Posterior,2
P_3,Lpcat1,-1.5277090188644942,Posterior,3
S_1,Lpcat1,0.2963490731062876,Somite,1
S_2,Lpcat1,-0.744209402473546,Somite,2
S_3,Lpcat1,0.5395423249566828,Somite,3
A_1,Lpcat3,-0.7139993017652069,Anterior,1
A_2,Lpcat3,0.7772914365782158,Anterior,2
A_3,Lpcat3,1.4122219889142822,Anterior,3
P_1,Lpcat3,-0.8538587436704496,Posterior,1
P_2,Lpcat3,-0.7863314425780338,Posterior,2
P_3,Lpcat3,-1.400754861018081,Posterior,3
S_1,Lpcat3,-0.5582581826435338,Somite,1
S_2,Lpcat3,0.973906810953708,Somite,2
S_3,Lpcat3,1.1497822952291288,Somite,3
A_1,Lpgat1,0.3553283216171233,Anterior,1
A_2,Lpgat1,0.2402892327471963,Anterior,2
A_3,Lpgat1,-0.6889660873430328,Anterior,3
P_1,Lpgat1,1.7397859155252189,Posterior,1
P_2,Lpgat1,1.4015112960688545,Posterior,2
P_3,Lpgat1,-0.0727840557473066,Posterior,3
S_1,Lpgat1,-0.4789964587234043,Somite,1
S_2,Lpgat1,-1.2418882762315933,Somite,2
S_3,Lpgat1,-1.254279887913047,Somite,3
A_1,Lpin2,-0.0907067858759643,Anterior,1
A_2,Lpin2,0.337114456178107,Anterior,2
A_3,Lpin2,0.6248777261740317,Anterior,3
P_1,Lpin2,-0.80139464283275,Posterior,1
P_2,Lpin2,-2.474557443314472,Posterior,2
P_3,Lpin2,0.5839768960327859,Posterior,3
S_1,Lpin2,1.020477038133216,Somite,1
S_2,Lpin2,0.3015837700791415,Somite,2
S_3,Lpin2,0.4986289854259378,Somite,3
A_1,Lpl,-2.457609945585889,Anterior,1
A_2,Lpl,-0.0593932634894332,Anterior,2
A_3,Lpl,0.3531333069148814,Anterior,3
P_1,Lpl,-0.1565152969086251,Posterior,1
P_2,Lpl,0.559748915588892,Posterior,2
P_3,Lpl,-0.3157370217014823,Posterior,3
S_1,Lpl,-0.0519772495519117,Somite,1
S_2,Lpl,0.8124043167436066,Somite,2
S_3,Lpl,1.3159462379899391,Somite,3
A_1,Lpp,0.9657609075187068,Anterior,1
A_2,Lpp,-0.6520167984589909,Anterior,2
A_3,Lpp,-1.1959439626325656,Anterior,3
P_1,Lpp,-1.211935618376407,Posterior,1
P_2,Lpp,1.8595380668370407,Posterior,2
P_3,Lpp,0.0759793914958237,Posterior,3
S_1,Lpp,0.9553341964940648,Somite,1
S_2,Lpp,-0.241174116077868,Somite,2
S_3,Lpp,-0.5555420667998292,Somite,3
A_1,Lrba,-0.1653579005468896,Anterior,1
A_2,Lrba,0.1592953944413845,Anterior,2
A_3,Lrba,-0.2965470970045182,Anterior,3
P_1,Lrba,1.1063932951173854,Posterior,1
P_2,Lrba,1.3180191452135364,Posterior,2
P_3,Lrba,1.299143754394765,Posterior,3
S_1,Lrba,-1.5931773926460513,Somite,1
S_2,Lrba,-0.9430577831648224,Somite,2
S_3,Lrba,-0.8847114158048431,Somite,3
A_1,Lrch1,-0.1174694300726189,Anterior,1
A_2,Lrch1,1.2884593348421285,Anterior,2
A_3,Lrch1,0.4136493012107601,Anterior,3
P_1,Lrch1,-1.4198495946891538,Posterior,1
P_2,Lrch1,-1.9412683617993636,Posterior,2
P_3,Lrch1,0.5249950021996983,Posterior,3
S_1,Lrch1,0.8675491831849512,Somite,1
S_2,Lrch1,-0.1744394547360227,Somite,2
S_3,Lrch1,0.558374019859599,Somite,3
A_1,Lrch2,-0.0724359698807873,Anterior,1
A_2,Lrch2,0.1661851404687444,Anterior,2
A_3,Lrch2,0.5654948134180924,Anterior,3
P_1,Lrch2,-0.9081594609080604,Posterior,1
P_2,Lrch2,-2.2246531462424763,Posterior,2
P_3,Lrch2,-0.3607803946292985,Posterior,3
S_1,Lrch2,0.8324612946654821,Somite,1
S_2,Lrch2,0.8483260552572955,Somite,2
S_3,Lrch2,1.1535616678510414,Somite,3
A_1,Lrch3,1.8145274044956312,Anterior,1
A_2,Lrch3,0.3608040317377824,Anterior,2
A_3,Lrch3,-2.241512711978664,Anterior,3
P_1,Lrch3,-0.1698956350453343,Posterior,1
P_2,Lrch3,0.0176158832245076,Posterior,2
P_3,Lrch3,0.6641621290230252,Posterior,3
S_1,Lrch3,-0.2520091534344766,Somite,1
S_2,Lrch3,-0.110601563736996,Somite,2
S_3,Lrch3,-0.0830903842854271,Somite,3
A_1,Lrch4,-1.0233033931616469,Anterior,1
A_2,Lrch4,0.2099425510646747,Anterior,2
A_3,Lrch4,1.3970000864015284,Anterior,3
P_1,Lrch4,1.2427199778486846,Posterior,1
P_2,Lrch4,-1.7318827594527944,Posterior,2
P_3,Lrch4,-0.7028908238704228,Posterior,3
S_1,Lrch4,-0.508169527447412,Somite,1
S_2,Lrch4,0.4209554151383018,Somite,2
S_3,Lrch4,0.6956284734790187,Somite,3
A_1,Lrfn4,0.5137542119642251,Anterior,1
A_2,Lrfn4,0.125020552930739,Anterior,2
A_3,Lrfn4,-0.6749275507205806,Anterior,3
P_1,Lrfn4,-1.8430734319029884,Posterior,1
P_2,Lrfn4,0.9840180479281324,Posterior,2
P_3,Lrfn4,-0.1540679163545158,Posterior,3
S_1,Lrfn4,1.8703396728550228,Somite,1
S_2,Lrfn4,-0.2678644234477739,Somite,2
S_3,Lrfn4,-0.5531991632522693,Somite,3
A_1,Lrig1,-0.5611172921868771,Anterior,1
A_2,Lrig1,0.4917013999078905,Anterior,2
A_3,Lrig1,0.7705883217776507,Anterior,3
P_1,Lrig1,-0.670274712275526,Posterior,1
P_2,Lrig1,-0.8193421136528171,Posterior,2
P_3,Lrig1,-1.944279674144133,Posterior,3
S_1,Lrig1,1.023276849008268,Somite,1
S_2,Lrig1,1.3240620836842043,Somite,2
S_3,Lrig1,0.3853851378813447,Somite,3
A_1,Lrig2,1.2571566022265497,Anterior,1
A_2,Lrig2,-0.709604460756645,Anterior,2
A_3,Lrig2,1.299483039776576,Anterior,3
P_1,Lrig2,-1.359818172805093,Posterior,1
P_2,Lrig2,-0.1705557941838959,Posterior,2
P_3,Lrig2,1.169383570912008,Posterior,3
S_1,Lrig2,0.3260235079505608,Somite,1
S_2,Lrig2,-0.5642572742121235,Somite,2
S_3,Lrig2,-1.2478110189079967,Somite,3
A_1,Lrig3,-0.1626091916809021,Anterior,1
A_2,Lrig3,1.914092803247232,Anterior,2
A_3,Lrig3,0.0949101482983802,Anterior,3
P_1,Lrig3,-1.286563515972386,Posterior,1
P_2,Lrig3,-0.9644779196334174,Posterior,2
P_3,Lrig3,-1.3132342722911765,Posterior,3
S_1,Lrig3,0.6307538840024197,Somite,1
S_2,Lrig3,0.5121213294318016,Somite,2
S_3,Lrig3,0.5750067345980513,Somite,3
A_1,Lrp1,1.586489459932908,Anterior,1
A_2,Lrp1,0.1302163297359613,Anterior,2
A_3,Lrp1,1.3407835690701857,Anterior,3
P_1,Lrp1,-0.6131605070244189,Posterior,1
P_2,Lrp1,-0.221144880006788,Posterior,2
P_3,Lrp1,-1.9808959757600055,Posterior,3
S_1,Lrp1,-0.0426049117864597,Somite,1
S_2,Lrp1,0.286048820739493,Somite,2
S_3,Lrp1,-0.485731904900911,Somite,3
A_1,Lrp2,-0.5548653942777366,Anterior,1
A_2,Lrp2,-1.5931055845896378,Anterior,2
A_3,Lrp2,0.060255778886881,Anterior,3
P_1,Lrp2,0.8164872038664066,Posterior,1
P_2,Lrp2,1.5294052231923263,Posterior,2
P_3,Lrp2,1.2682106664859305,Posterior,3
S_1,Lrp2,-1.1465479860603844,Somite,1
S_2,Lrp2,-0.4635134334745031,Somite,2
S_3,Lrp2,0.0836735259706961,Somite,3
A_1,Lrp4,-0.4899742281113493,Anterior,1
A_2,Lrp4,0.2906041811103115,Anterior,2
A_3,Lrp4,1.6189206418721898,Anterior,3
P_1,Lrp4,-1.3809436545077711,Posterior,1
P_2,Lrp4,1.375624183992995,Posterior,2
P_3,Lrp4,-0.0295904797495595,Posterior,3
S_1,Lrp4,0.5669541435642326,Somite,1
S_2,Lrp4,-1.0952742590250475,Somite,2
S_3,Lrp4,-0.8563205291460838,Somite,3
A_1,Lrpap1,1.4241767492390098,Anterior,1
A_2,Lrpap1,-0.0100265845552713,Anterior,2
A_3,Lrpap1,-0.8594076851683367,Anterior,3
P_1,Lrpap1,-0.5558296305949045,Posterior,1
P_2,Lrpap1,-1.92639013997138,Posterior,2
P_3,Lrpap1,-0.2488934203414391,Posterior,3
S_1,Lrpap1,1.2712341957177988,Somite,1
S_2,Lrpap1,0.2020761776015968,Somite,2
S_3,Lrpap1,0.7030603380727238,Somite,3
A_1,Lrpprc,-0.3311906389361445,Anterior,1
A_2,Lrpprc,0.8590016021658989,Anterior,2
A_3,Lrpprc,0.7127895900556618,Anterior,3
P_1,Lrpprc,-1.540971452841179,Posterior,1
P_2,Lrpprc,-1.501637740347281,Posterior,2
P_3,Lrpprc,-0.6880106987416414,Posterior,3
S_1,Lrpprc,0.3042019884338117,Somite,1
S_2,Lrpprc,0.9196245570095468,Somite,2
S_3,Lrpprc,1.2661927932009307,Somite,3
A_1,Lrr1,-0.6189082487833344,Anterior,1
A_2,Lrr1,-0.9517905416170886,Anterior,2
A_3,Lrr1,-0.1002181939544392,Anterior,3
P_1,Lrr1,-0.0499889381515655,Posterior,1
P_2,Lrr1,-1.1528266122101627,Posterior,2
P_3,Lrr1,-0.7955677562501554,Posterior,3
S_1,Lrr1,1.5211929502083694,Somite,1
S_2,Lrr1,1.82083240134998,Somite,2
S_3,Lrr1,0.3272749394083553,Somite,3
A_1,Lrrc1,-0.3648431621452613,Anterior,1
A_2,Lrrc1,-0.917430151621218,Anterior,2
A_3,Lrrc1,0.7569127234320989,Anterior,3
P_1,Lrrc1,1.309502298938889,Posterior,1
P_2,Lrrc1,1.829864250950984,Posterior,2
P_3,Lrrc1,-0.2336123096401121,Posterior,3
S_1,Lrrc1,-0.3661807708185974,Somite,1
S_2,Lrrc1,-0.7139296704212523,Somite,2
S_3,Lrrc1,-1.300283208675552,Somite,3
A_1,Lrrc14,-1.3657644249465517,Anterior,1
A_2,Lrrc14,1.5337878477174316,Anterior,2
A_3,Lrrc14,0.4165838755730233,Anterior,3
P_1,Lrrc14,-0.5639672408106421,Posterior,1
P_2,Lrrc14,-0.7442001456820266,Posterior,2
P_3,Lrrc14,-1.2103567138880695,Posterior,3
S_1,Lrrc14,1.2791706389008244,Somite,1
S_2,Lrrc14,0.7862631421849551,Somite,2
S_3,Lrrc14,-0.1315169790489365,Somite,3
A_1,Lrrc20,-0.034646090219575,Anterior,1
A_2,Lrrc20,0.8583743842266133,Anterior,2
A_3,Lrrc20,0.3187799836425929,Anterior,3
P_1,Lrrc20,-1.4789868162124336,Posterior,1
P_2,Lrrc20,-1.9720299933200185,Posterior,2
P_3,Lrrc20,1.0806433964247475,Posterior,3
S_1,Lrrc20,0.8682017963796003,Somite,1
S_2,Lrrc20,0.4009930604613985,Somite,2
S_3,Lrrc20,-0.0413297213829183,Somite,3
A_1,Lrrc40,0.1463885093970045,Anterior,1
A_2,Lrrc40,0.8423383793237417,Anterior,2
A_3,Lrrc40,0.4880127360651225,Anterior,3
P_1,Lrrc40,-1.7124051772966642,Posterior,1
P_2,Lrrc40,-1.8745982063810915,Posterior,2
P_3,Lrrc40,0.7036312600569233,Posterior,3
S_1,Lrrc40,0.1230847853279769,Somite,1
S_2,Lrrc40,0.995635355747324,Somite,2
S_3,Lrrc40,0.2879123577597098,Somite,3
A_1,Lrrc41,-0.8118979445527875,Anterior,1
A_2,Lrrc41,0.2693109464251561,Anterior,2
A_3,Lrrc41,1.923497798510608,Anterior,3
P_1,Lrrc41,0.2255949254973194,Posterior,1
P_2,Lrrc41,-1.463289009307536,Posterior,2
P_3,Lrrc41,-1.2335798694696802,Posterior,3
S_1,Lrrc41,0.9107995965239252,Somite,1
S_2,Lrrc41,0.0229049102000384,Somite,2
S_3,Lrrc41,0.1566586461730446,Somite,3
A_1,Lrrc42,1.2203424436789918,Anterior,1
A_2,Lrrc42,0.3109954619470874,Anterior,2
A_3,Lrrc42,-0.5510490345009978,Anterior,3
P_1,Lrrc42,-2.045903944828944,Posterior,1
P_2,Lrrc42,-1.0954751466267512,Posterior,2
P_3,Lrrc42,0.4692610226244456,Posterior,3
S_1,Lrrc42,0.6415997735018562,Somite,1
S_2,Lrrc42,0.0048958843039472,Somite,2
S_3,Lrrc42,1.045333539900349,Somite,3
A_1,Lrrc47,-0.5089772153806286,Anterior,1
A_2,Lrrc47,-0.2358384685336371,Anterior,2
A_3,Lrrc47,-0.1479251100836046,Anterior,3
P_1,Lrrc47,1.9937827297930053,Posterior,1
P_2,Lrrc47,0.5287320003109864,Posterior,2
P_3,Lrrc47,-1.4540062503051865,Posterior,3
S_1,Lrrc47,-0.5689750657459288,Somite,1
S_2,Lrrc47,-0.7764175451058895,Somite,2
S_3,Lrrc47,1.1696249250510815,Somite,3
A_1,Lrrc49,-0.3956621463201772,Anterior,1
A_2,Lrrc49,0.6451464831535525,Anterior,2
A_3,Lrrc49,2.276192623229712,Anterior,3
P_1,Lrrc49,0.2231532214501188,Posterior,1
P_2,Lrrc49,-0.7501909024094264,Posterior,2
P_3,Lrrc49,-0.742611596371232,Posterior,3
S_1,Lrrc49,0.5804518038517202,Somite,1
S_2,Lrrc49,-1.0898150050796689,Somite,2
S_3,Lrrc49,-0.7466644815046292,Somite,3
A_1,Lrrc57,0.3428627951798043,Anterior,1
A_2,Lrrc57,1.4290876118877094,Anterior,2
A_3,Lrrc57,-0.6898134874940955,Anterior,3
P_1,Lrrc57,0.903420481724906,Posterior,1
P_2,Lrrc57,-1.5366489538728798,Posterior,2
P_3,Lrrc57,1.0601054183969767,Posterior,3
S_1,Lrrc57,-0.0844325919837802,Somite,1
S_2,Lrrc57,0.0092300543548386,Somite,2
S_3,Lrrc57,-1.4338113281935008,Somite,3
A_1,Lrrc58,0.5354683054307584,Anterior,1
A_2,Lrrc58,1.261722608611499,Anterior,2
A_3,Lrrc58,1.3064216847673908,Anterior,3
P_1,Lrrc58,-0.2296779713588844,Posterior,1
P_2,Lrrc58,-1.6046027883351874,Posterior,2
P_3,Lrrc58,-1.300429492092251,Posterior,3
S_1,Lrrc58,-0.4552898092544444,Somite,1
S_2,Lrrc58,0.8638377512609781,Somite,2
S_3,Lrrc58,-0.3774502890299175,Somite,3
A_1,Lrrc59,-0.5297076285548961,Anterior,1
A_2,Lrrc59,-0.2181432474666603,Anterior,2
A_3,Lrrc59,1.996973710507444,Anterior,3
P_1,Lrrc59,0.5631933862657553,Posterior,1
P_2,Lrrc59,-1.0398581076805926,Posterior,2
P_3,Lrrc59,-1.517507100521682,Posterior,3
S_1,Lrrc59,0.0403105254574555,Somite,1
S_2,Lrrc59,-0.2528773255539181,Somite,2
S_3,Lrrc59,0.957615787547046,Somite,3
A_1,Lrrc8a,-0.6214778567103502,Anterior,1
A_2,Lrrc8a,-0.5806507233835361,Anterior,2
A_3,Lrrc8a,0.2029740864875451,Anterior,3
P_1,Lrrc8a,-0.5377431842252237,Posterior,1
P_2,Lrrc8a,-1.895954086067787,Posterior,2
P_3,Lrrc8a,1.8431319320995851,Posterior,3
S_1,Lrrc8a,0.7647708229525054,Somite,1
S_2,Lrrc8a,0.533556580401011,Somite,2
S_3,Lrrc8a,0.2913924284462256,Somite,3
A_1,Lrrcc1,0.8343691179134844,Anterior,1
A_2,Lrrcc1,0.7291607990001472,Anterior,2
A_3,Lrrcc1,0.2163212333139166,Anterior,3
P_1,Lrrcc1,-1.6490814738476016,Posterior,1
P_2,Lrrcc1,-2.022366302042921,Posterior,2
P_3,Lrrcc1,0.5614371619404156,Posterior,3
S_1,Lrrcc1,0.5237309409608326,Somite,1
S_2,Lrrcc1,0.3781803366396665,Somite,2
S_3,Lrrcc1,0.4282481861220544,Somite,3
A_1,Lrrfip1,0.8969696863702168,Anterior,1
A_2,Lrrfip1,0.2625220127607023,Anterior,2
A_3,Lrrfip1,0.5839399027268267,Anterior,3
P_1,Lrrfip1,0.3345789132530046,Posterior,1
P_2,Lrrfip1,0.5133803434504226,Posterior,2
P_3,Lrrfip1,-2.1172692005459157,Posterior,3
S_1,Lrrfip1,0.7087883248817699,Somite,1
S_2,Lrrfip1,-1.5202153392858275,Somite,2
S_3,Lrrfip1,0.3373053563887797,Somite,3
A_1,Lrrfip1.2,0.3380015945338955,Anterior,1
A_2,Lrrfip1.2,-0.5660831463297047,Anterior,2
A_3,Lrrfip1.2,-1.137748701013231,Anterior,3
P_1,Lrrfip1.2,1.571911755931256,Posterior,1
P_2,Lrrfip1.2,1.685925393627269,Posterior,2
P_3,Lrrfip1.2,0.3662458473735628,Posterior,3
S_1,Lrrfip1.2,-0.4664308021568005,Somite,1
S_2,Lrrfip1.2,-0.8789546183435273,Somite,2
S_3,Lrrfip1.2,-0.9128673236227346,Somite,3
A_1,Lrrfip2,0.855708603863449,Anterior,1
A_2,Lrrfip2,-0.0174873974489019,Anterior,2
A_3,Lrrfip2,-2.2637949617371764,Anterior,3
P_1,Lrrfip2,-0.4498646637659345,Posterior,1
P_2,Lrrfip2,0.9652519346889644,Posterior,2
P_3,Lrrfip2,0.8844418877045614,Posterior,3
S_1,Lrrfip2,0.8745070903302408,Somite,1
S_2,Lrrfip2,-0.6495487902454322,Somite,2
S_3,Lrrfip2,-0.1992137033898613,Somite,3
A_1,Lrrn1,-1.552818027305413,Anterior,1
A_2,Lrrn1,-0.6568033633116402,Anterior,2
A_3,Lrrn1,-0.9525442723988884,Anterior,3
P_1,Lrrn1,1.7530638858412888,Posterior,1
P_2,Lrrn1,0.6896967399941526,Posterior,2
P_3,Lrrn1,-0.8274753114574103,Posterior,3
S_1,Lrrn1,0.5687598469113764,Somite,1
S_2,Lrrn1,0.1615336628896005,Somite,2
S_3,Lrrn1,0.8165868388369192,Somite,3
A_1,Lrsam1,-1.815501295511316,Anterior,1
A_2,Lrsam1,0.1411988696646611,Anterior,2
A_3,Lrsam1,1.0457509918887242,Anterior,3
P_1,Lrsam1,1.2578798852957471,Posterior,1
P_2,Lrsam1,-0.689274614359216,Posterior,2
P_3,Lrsam1,-0.7260978987380945,Posterior,3
S_1,Lrsam1,-0.7567105075263657,Somite,1
S_2,Lrsam1,0.4226748993232207,Somite,2
S_3,Lrsam1,1.1200796699626494,Somite,3
A_1,LRWD1,0.0676914295444706,Anterior,1
A_2,LRWD1,-0.985900392290854,Anterior,2
A_3,LRWD1,2.1095261556085134,Anterior,3
P_1,LRWD1,-0.5993628125725413,Posterior,1
P_2,LRWD1,-0.9042577036051778,Posterior,2
P_3,LRWD1,-0.0731172486017741,Posterior,3
S_1,LRWD1,-0.8015197694437681,Somite,1
S_2,LRWD1,-0.1290968332017331,Somite,2
S_3,LRWD1,1.316037174562845,Somite,3
A_1,Lsg1,-0.1206858041291153,Anterior,1
A_2,Lsg1,-1.2503430237657278,Anterior,2
A_3,Lsg1,-1.0740192378617772,Anterior,3
P_1,Lsg1,1.7831441673338535,Posterior,1
P_2,Lsg1,-0.0185132123423237,Posterior,2
P_3,Lsg1,-0.6117876962989375,Posterior,3
S_1,Lsg1,0.1803562026255961,Somite,1
S_2,Lsg1,-0.4598753510130014,Somite,2
S_3,Lsg1,1.571723955451244,Somite,3
A_1,Lsm1,-0.1434162956931494,Anterior,1
A_2,Lsm1,0.7554403714581438,Anterior,2
A_3,Lsm1,0.541282101011837,Anterior,3
P_1,Lsm1,-1.8044982278223605,Posterior,1
P_2,Lsm1,-1.8197595738708845,Posterior,2
P_3,Lsm1,0.5569141093022681,Posterior,3
S_1,Lsm1,0.5359585983187258,Somite,1
S_2,Lsm1,0.7120703305092624,Somite,2
S_3,Lsm1,0.6660085867862255,Somite,3
A_1,Lsm11,-1.310091242066627,Anterior,1
A_2,Lsm11,-0.3141901999445393,Anterior,2
A_3,Lsm11,0.939580218174597,Anterior,3
P_1,Lsm11,1.214996547356033,Posterior,1
P_2,Lsm11,-0.6528363492223423,Posterior,2
P_3,Lsm11,-0.8345547434466771,Posterior,3
S_1,Lsm11,1.3157351273218312,Somite,1
S_2,Lsm11,0.7973509206270157,Somite,2
S_3,Lsm11,-1.155990278799255,Somite,3
A_1,Lsm12,0.7813543399672802,Anterior,1
A_2,Lsm12,0.99075233172007,Anterior,2
A_3,Lsm12,-0.8856868825422007,Anterior,3
P_1,Lsm12,-2.048110387200693,Posterior,1
P_2,Lsm12,0.0777308802362903,Posterior,2
P_3,Lsm12,1.0121164332995676,Posterior,3
S_1,Lsm12,-0.422902482454212,Somite,1
S_2,Lsm12,0.9879952027584992,Somite,2
S_3,Lsm12,-0.4932494357845284,Somite,3
A_1,Lsm14a.1,0.5755863366634205,Anterior,1
A_2,Lsm14a.1,-0.4592697699315728,Anterior,2
A_3,Lsm14a.1,-1.0012087735393638,Anterior,3
P_1,Lsm14a.1,1.658977297075355,Posterior,1
P_2,Lsm14a.1,1.5532668666222365,Posterior,2
P_3,Lsm14a.1,-0.1896670085619713,Posterior,3
S_1,Lsm14a.1,-0.0406077219783136,Somite,1
S_2,Lsm14a.1,-0.8841914193371608,Somite,2
S_3,Lsm14a.1,-1.2128858070126374,Somite,3
A_1,Lsm14b,0.8944316948760864,Anterior,1
A_2,Lsm14b,-0.5168521171002346,Anterior,2
A_3,Lsm14b,0.2940444196116824,Anterior,3
P_1,Lsm14b,-1.541866840554114,Posterior,1
P_2,Lsm14b,-1.7825006971574755,Posterior,2
P_3,Lsm14b,0.064351879525115,Posterior,3
S_1,Lsm14b,0.7785834828601736,Somite,1
S_2,Lsm14b,1.0527137597118157,Somite,2
S_3,Lsm14b,0.7570944182269694,Somite,3
A_1,Lsm14b.1,1.3399989436103674,Anterior,1
A_2,Lsm14b.1,-1.0723698493909812,Anterior,2
A_3,Lsm14b.1,1.239645466152696,Anterior,3
P_1,Lsm14b.1,1.323669612401271,Posterior,1
P_2,Lsm14b.1,-1.3006729947750293,Posterior,2
P_3,Lsm14b.1,0.0474375327632457,Posterior,3
S_1,Lsm14b.1,-0.7638245696507927,Somite,1
S_2,Lsm14b.1,-0.1267890917535188,Somite,2
S_3,Lsm14b.1,-0.6870950493572084,Somite,3
A_1,Lsm2,-0.0789803255437418,Anterior,1
A_2,Lsm2,0.177079735040838,Anterior,2
A_3,Lsm2,0.3545825405479682,Anterior,3
P_1,Lsm2,-1.7872142290626982,Posterior,1
P_2,Lsm2,-1.6713944695333975,Posterior,2
P_3,Lsm2,1.2926822017460713,Posterior,3
S_1,Lsm2,0.3610668310967292,Somite,1
S_2,Lsm2,0.9343456153107866,Somite,2
S_3,Lsm2,0.4178321003975425,Somite,3
A_1,Lsm3,-0.6080451179061737,Anterior,1
A_2,Lsm3,0.637703981277304,Anterior,2
A_3,Lsm3,-0.1437434683200401,Anterior,3
P_1,Lsm3,-1.9242351494626595,Posterior,1
P_2,Lsm3,-1.083890186946527,Posterior,2
P_3,Lsm3,0.6742632253708623,Posterior,3
S_1,Lsm3,1.5781617842639817,Somite,1
S_2,Lsm3,0.4662397644457952,Somite,2
S_3,Lsm3,0.4035451672775282,Somite,3
A_1,Lsm4,-1.1811210099996572,Anterior,1
A_2,Lsm4,0.5219327511492692,Anterior,2
A_3,Lsm4,0.962263278685564,Anterior,3
P_1,Lsm4,-2.310957941826512,Posterior,1
P_2,Lsm4,0.0281686707239211,Posterior,2
P_3,Lsm4,0.5790233563246003,Posterior,3
S_1,Lsm4,0.4932814260708694,Somite,1
S_2,Lsm4,0.2600838703332931,Somite,2
S_3,Lsm4,0.6473255985387961,Somite,3
A_1,Lsm6,0.5097702252082924,Anterior,1
A_2,Lsm6,0.8740837611411814,Anterior,2
A_3,Lsm6,-0.4093184710269069,Anterior,3
P_1,Lsm6,-2.13697711065431,Posterior,1
P_2,Lsm6,-1.2122170424420753,Posterior,2
P_3,Lsm6,0.9283434237616064,Posterior,3
S_1,Lsm6,0.6084731508275794,Somite,1
S_2,Lsm6,0.1112050857193391,Somite,2
S_3,Lsm6,0.7266369774652294,Somite,3
A_1,Lsm7,0.3204742336352805,Anterior,1
A_2,Lsm7,0.2948315210245606,Anterior,2
A_3,Lsm7,-2.808288591579046,Anterior,3
P_1,Lsm7,0.623696117159066,Posterior,1
P_2,Lsm7,0.4861928191870502,Posterior,2
P_3,Lsm7,0.2948438308125195,Posterior,3
S_1,Lsm7,0.2432220210081222,Somite,1
S_2,Lsm7,0.2284237807279453,Somite,2
S_3,Lsm7,0.3166042680244963,Somite,3
A_1,Lsm8,-0.6096932233288792,Anterior,1
A_2,Lsm8,1.1196537089393177,Anterior,2
A_3,Lsm8,-1.1962189966287895,Anterior,3
P_1,Lsm8,-0.9372908745572336,Posterior,1
P_2,Lsm8,-1.4088599798944534,Posterior,2
P_3,Lsm8,0.6129831621990137,Posterior,3
S_1,Lsm8,1.5068683353934558,Somite,1
S_2,Lsm8,0.5498945380060644,Somite,2
S_3,Lsm8,0.3626633298713438,Somite,3
A_1,Lsr,-0.2934752943185652,Anterior,1
A_2,Lsr,-1.3196391369596463,Anterior,2
A_3,Lsr,0.2415787719208481,Anterior,3
P_1,Lsr,1.7395471614394973,Posterior,1
P_2,Lsr,1.1283273629374315,Posterior,2
P_3,Lsr,-0.1907529229323491,Posterior,3
